game_id,season,period_number,clock_display_value,team_id,athlete_id_1,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
254000063,2005,2,17:12,239,121,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,16:35,127,4089,20424,LayupShot,false,0,,,,
254000063,2005,2,16:01,239,4938,20424,LayupShot,true,2,,,,
254000063,2005,2,15:45,127,3299,20558,JumpShot,false,0,,,,
254000063,2005,2,15:28,239,121,20424,LayupShot,false,0,,,,
254000063,2005,2,15:15,127,1167,20424,LayupShot,true,2,,,,
254000063,2005,2,14:38,127,4936,20558,JumpShot,true,2,,,,
254000063,2005,2,14:24,239,4938,20424,LayupShot,false,0,,,,
254000063,2005,2,14:20,239,4420,20424,LayupShot,true,2,,,,
254000063,2005,2,14:10,127,1167,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,13:46,239,4420,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,13:26,127,4087,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,13:26,127,4087,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,13:17,239,4938,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,13:17,239,4938,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,12:50,127,3295,20558,JumpShot,false,0,,,,
254000063,2005,2,12:37,239,121,20558,JumpShot,true,2,,,,
254000063,2005,2,12:25,127,1171,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,12:25,127,1171,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,11:59,239,2719,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,11:56,239,2428,20558,JumpShot,false,0,,,,
254000063,2005,2,11:42,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,11:32,239,4938,20558,JumpShot,true,2,,,,
254000063,2005,2,11:03,127,1171,20558,JumpShot,false,0,,,,
254000063,2005,2,10:51,239,121,20424,LayupShot,true,2,,,,
254000063,2005,2,10:31,127,4936,20558,JumpShot,false,0,,,,
254000063,2005,2,10:31,239,124,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,10:28,239,2428,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,10:16,239,2428,20424,LayupShot,true,2,,,,
254000063,2005,2,9:59,127,3299,20424,LayupShot,true,2,,,,
254000063,2005,2,9:32,239,2428,20424,LayupShot,true,2,,,,
254000063,2005,2,9:12,127,1167,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,9:10,239,4938,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,9:10,239,4938,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,9:10,239,4938,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,9:05,127,4086,20424,LayupShot,true,2,,,,
254000063,2005,2,8:35,239,121,20424,LayupShot,true,2,,,,
254000063,2005,2,8:17,127,3295,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,8:17,127,3295,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,8:06,239,121,20424,LayupShot,true,2,,,,
254000063,2005,2,7:51,127,1171,20558,JumpShot,true,2,,,,
254000063,2005,2,7:30,239,121,20558,JumpShot,false,0,,,,
254000063,2005,2,7:10,127,4087,20424,LayupShot,false,0,,,,
254000063,2005,2,6:50,239,4420,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,6:50,239,4420,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,6:44,127,4086,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,6:30,239,121,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,6:30,239,121,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,6:18,127,3299,30558,Three Point Jump Shot,true,3,,,,
254000063,2005,2,5:55,239,2428,20558,JumpShot,true,2,,,,
254000063,2005,2,5:19,239,2428,20424,LayupShot,false,0,,,,
254000063,2005,2,5:09,127,3295,20424,LayupShot,true,2,,,,
254000063,2005,2,5:09,127,3295,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,4:59,239,121,20424,LayupShot,true,2,,,,
254000063,2005,2,4:44,127,3299,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,4:39,127,4086,30558,Three Point Jump Shot,true,3,,,,
254000063,2005,2,4:19,239,124,20558,JumpShot,false,0,,,,
254000063,2005,2,4:04,239,2428,20558,JumpShot,false,0,,,,
254000063,2005,2,3:50,239,2428,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,3:50,239,2428,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,3:38,127,4086,20424,LayupShot,true,2,,,,
254000063,2005,2,3:05,239,121,20558,JumpShot,false,0,,,,
254000063,2005,2,3:03,239,2428,20558,JumpShot,true,2,,,,
254000063,2005,2,2:51,127,1167,20558,JumpShot,false,0,,,,
254000063,2005,2,2:49,239,2428,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,2:49,239,2428,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,2:41,127,1167,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,2:12,239,2428,20558,JumpShot,true,2,,,,
254000063,2005,2,1:54,127,3295,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,1:54,127,3295,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,1:25,239,2428,20558,JumpShot,true,2,,,,
254000063,2005,2,1:20,127,3295,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,1:20,127,3295,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,1:20,127,3295,97,Free Throw 1 of 1,false,0,,,,
254000063,2005,2,1:09,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,0:58,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000063,2005,2,0:30,239,4939,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,0:30,239,4939,97,Free Throw 1 of 1,true,1,,,,
254000063,2005,2,0:26,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,19:42,239,121,20558,JumpShot,false,0,,,,
254000031,2005,1,19:38,239,2719,20558,JumpShot,false,0,,,,
254000031,2005,1,19:09,99,3715,20424,LayupShot,true,2,,,,
254000031,2005,1,18:37,239,121,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,18:37,239,121,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,17:52,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,17:30,99,1041,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,1,17:30,99,1041,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,17:18,239,121,20424,LayupShot,true,2,,,,
254000031,2005,1,17:18,239,121,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,17:07,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,16:56,239,2427,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,16:45,99,1041,20424,LayupShot,true,2,,,,
254000031,2005,1,16:21,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,16:08,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,16:02,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,15:19,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,15:09,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,14:43,239,121,20558,JumpShot,false,0,,,,
254000031,2005,1,14:34,239,2428,20424,LayupShot,true,2,,,,
254000031,2005,1,14:22,99,4834,20424,LayupShot,true,2,,,,
254000031,2005,1,14:02,239,121,20558,JumpShot,false,0,,,,
254000031,2005,1,13:38,99,1042,20424,LayupShot,false,0,,,,
254000031,2005,1,13:16,99,3715,30558,Three Point Jump Shot,true,3,,,,
254000031,2005,1,12:56,239,2427,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,12:14,99,4834,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,1,12:14,99,4834,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,12:01,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,11:56,239,4420,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,11:50,99,1041,20558,JumpShot,false,0,,,,
254000031,2005,1,11:11,239,124,20558,JumpShot,false,0,,,,
254000031,2005,1,10:45,99,1041,30558,Three Point Jump Shot,true,3,,,,
254000031,2005,1,10:28,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,10:17,99,4834,20424,LayupShot,false,0,,,,
254000031,2005,1,9:56,99,2635,20424,LayupShot,true,2,,,,
254000031,2005,1,9:56,99,2635,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,9:35,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,9:29,99,3715,20424,LayupShot,false,0,,,,
254000031,2005,1,9:11,239,2719,20424,LayupShot,true,2,,,,
254000031,2005,1,8:54,99,4834,20424,LayupShot,true,2,,,,
254000031,2005,1,8:30,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,8:14,99,3715,20558,JumpShot,false,0,,,,
254000031,2005,1,8:06,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,1,7:42,99,3715,30558,Three Point Jump Shot,true,3,,,,
254000031,2005,1,7:33,239,121,20558,JumpShot,true,2,,,,
254000031,2005,1,7:18,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,7:04,239,2428,20424,LayupShot,true,2,,,,
254000031,2005,1,6:16,239,2428,20558,JumpShot,true,2,,,,
254000031,2005,1,5:39,99,3715,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,5:24,239,4939,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,5:04,99,1041,20424,LayupShot,false,0,,,,
254000031,2005,1,4:50,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,4:17,239,2427,30558,Three Point Jump Shot,true,3,,,,
254000031,2005,1,3:47,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,1,3:16,99,1041,20424,LayupShot,true,2,,,,
254000031,2005,1,3:05,239,2428,20558,JumpShot,true,2,,,,
254000031,2005,1,2:49,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,1,2:15,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,1,1:33,239,4420,30558,Three Point Jump Shot,true,3,,,,
254000031,2005,1,0:44,239,4420,20558,JumpShot,true,2,,,,
254000031,2005,1,0:44,239,4420,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,1,0:36,99,2635,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,1,0:08,239,124,20558,JumpShot,true,2,,,,
254000031,2005,1,0:05,99,1041,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,19:25,99,3715,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,19:17,239,124,20558,JumpShot,false,0,,,,
254000031,2005,2,19:10,239,2428,20558,JumpShot,true,2,,,,
254000031,2005,2,18:43,99,1042,20558,JumpShot,false,0,,,,
254000031,2005,2,18:39,99,1041,20558,JumpShot,false,0,,,,
254000031,2005,2,18:20,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,2,18:03,239,4420,20424,LayupShot,true,2,,,,
254000031,2005,2,17:41,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,2,17:16,239,121,20558,JumpShot,false,0,,,,
254000031,2005,2,16:57,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,2,16:37,239,121,20558,JumpShot,false,0,,,,
254000031,2005,2,16:33,239,2428,20424,LayupShot,true,2,,,,
254000031,2005,2,16:31,239,2428,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,16:12,99,2635,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,2,16:12,99,2635,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,15:51,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,2,15:38,99,2635,20424,LayupShot,true,2,,,,
254000031,2005,2,14:45,99,2635,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,14:32,239,121,20558,JumpShot,false,0,,,,
254000031,2005,2,14:13,99,2635,20424,LayupShot,false,0,,,,
254000031,2005,2,14:10,99,4834,20437,TipShot,false,0,,,,
254000031,2005,2,14:10,99,4834,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,14:10,99,4834,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,13:57,239,4420,20558,JumpShot,true,2,,,,
254000031,2005,2,13:21,99,2635,20424,LayupShot,false,0,,,,
254000031,2005,2,13:18,99,4834,20424,LayupShot,true,2,,,,
254000031,2005,2,13:00,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,2,12:48,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,2,12:39,99,1041,20558,JumpShot,true,2,,,,
254000031,2005,2,12:22,239,2427,20558,JumpShot,false,0,,,,
254000031,2005,2,12:15,239,2428,20424,LayupShot,true,2,,,,
254000031,2005,2,11:59,99,4834,20424,LayupShot,false,0,,,,
254000031,2005,2,11:33,239,2428,20424,LayupShot,false,0,,,,
254000031,2005,2,11:16,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,2,10:57,99,1041,20558,JumpShot,true,2,,,,
254000031,2005,2,10:40,239,2428,20424,LayupShot,true,2,,,,
254000031,2005,2,10:39,239,2428,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,2,10:28,99,2635,20424,LayupShot,true,2,,,,
254000031,2005,2,9:58,99,1041,20424,LayupShot,true,2,,,,
254000031,2005,2,9:58,99,1041,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,2,9:43,239,2719,20558,JumpShot,true,2,,,,
254000031,2005,2,9:21,239,2428,20558,JumpShot,false,0,,,,
254000031,2005,2,9:10,99,1041,20424,LayupShot,false,0,,,,
254000031,2005,2,8:48,239,4420,20424,LayupShot,true,2,,,,
254000031,2005,2,8:15,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,2,7:58,239,2719,20424,LayupShot,true,2,,,,
254000031,2005,2,7:58,239,2719,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,7:34,99,1043,20558,JumpShot,false,0,,,,
254000031,2005,2,7:17,239,2427,20558,JumpShot,true,2,,,,
254000031,2005,2,6:58,99,3715,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,6:55,99,4834,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,6:55,99,4834,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,6:39,239,2719,20424,LayupShot,false,0,,,,
254000031,2005,2,6:28,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,2,6:18,239,124,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,6:18,239,124,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,5:45,239,124,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,5:29,99,1041,20558,JumpShot,false,0,,,,
254000031,2005,2,5:20,239,124,20558,JumpShot,false,0,,,,
254000031,2005,2,4:44,239,2719,20424,LayupShot,true,2,,,,
254000031,2005,2,4:44,239,2719,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,4:15,239,2428,20558,JumpShot,true,2,,,,
254000031,2005,2,3:59,99,2635,20558,JumpShot,false,0,,,,
254000031,2005,2,3:47,239,4420,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,3:40,99,1041,20424,LayupShot,false,0,,,,
254000031,2005,2,3:23,239,2427,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,3:23,239,2427,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,3:03,99,4834,20558,JumpShot,true,2,,,,
254000031,2005,2,2:37,239,124,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,2:29,239,2719,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,2:29,239,2719,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,2:11,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,2,1:42,239,2428,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,1:42,239,2428,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,1:27,99,2635,20558,JumpShot,true,2,,,,
254000031,2005,2,0:54,99,1041,30558,Three Point Jump Shot,false,0,,,,
254000031,2005,2,0:46,239,124,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,2,0:46,239,124,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,0:30,99,4885,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,2,0:28,239,4420,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,0:28,239,4420,97,Free Throw 1 of 1,true,1,,,,
254000031,2005,2,0:17,239,124,20424,LayupShot,true,2,,,,
254000031,2005,2,0:17,239,124,97,Free Throw 1 of 1,false,0,,,,
254000031,2005,2,0:13,99,2635,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,19:31,2633,4839,20558,JumpShot,false,0,,,,
254000062,2005,1,19:16,127,1167,20558,JumpShot,false,0,,,,
254000062,2005,1,19:05,2633,2005,20558,JumpShot,false,0,,,,
254000062,2005,1,18:45,127,3295,20558,JumpShot,false,0,,,,
254000062,2005,1,18:09,127,3295,30558,Three Point Jump Shot,true,3,,,,
254000062,2005,1,17:58,2633,2005,20558,JumpShot,false,0,,,,
254000062,2005,1,17:53,2633,2006,20424,LayupShot,true,2,,,,
254000062,2005,1,17:31,127,3299,97,Free Throw 1 of 1,true,1,,,,
254000062,2005,1,17:31,127,3299,97,Free Throw 1 of 1,false,0,,,,
254000062,2005,1,17:12,2633,4839,97,Free Throw 1 of 1,false,0,,,,
254000062,2005,1,17:12,2633,4839,97,Free Throw 1 of 1,false,0,,,,
254000062,2005,1,16:51,127,3299,20424,LayupShot,false,0,,,,
254000062,2005,1,16:39,127,1171,20437,TipShot,true,2,,,,
254000062,2005,1,16:28,2633,4839,20424,LayupShot,false,0,,,,
254000062,2005,1,16:26,2633,4839,20424,LayupShot,false,0,,,,
254000062,2005,1,16:14,127,4086,20558,JumpShot,false,0,,,,
254000062,2005,1,16:08,2633,4840,20424,LayupShot,true,2,,,,
254000062,2005,1,15:32,2633,2006,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,15:20,127,3295,30558,Three Point Jump Shot,true,3,,,,
254000062,2005,1,15:00,2633,2005,20558,JumpShot,false,0,,,,
254000062,2005,1,14:53,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,14:26,2633,2633,20558,JumpShot,false,0,,,,
254000062,2005,1,13:57,2633,2633,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,13:45,2633,2005,20558,JumpShot,false,0,,,,
254000062,2005,1,13:41,2633,2005,20424,LayupShot,true,2,,,,
254000062,2005,1,13:20,127,4087,20558,JumpShot,false,0,,,,
254000062,2005,1,13:15,127,3299,20424,LayupShot,true,2,,,,
254000062,2005,1,13:11,2633,2005,20558,JumpShot,true,2,,,,
254000062,2005,1,12:52,127,3299,20424,LayupShot,true,2,,,,
254000062,2005,1,12:32,2633,2006,20558,JumpShot,false,0,,,,
254000062,2005,1,12:11,127,4088,97,Free Throw 1 of 1,true,1,,,,
254000062,2005,1,12:11,127,4088,97,Free Throw 1 of 1,true,1,,,,
254000062,2005,1,11:51,2633,2005,20424,LayupShot,false,0,,,,
254000062,2005,1,11:47,2633,2632,20424,LayupShot,true,2,,,,
254000062,2005,1,11:23,127,1171,20424,LayupShot,false,0,,,,
254000062,2005,1,10:55,127,4086,20424,LayupShot,false,0,,,,
254000062,2005,1,10:34,2633,2005,20558,JumpShot,false,0,,,,
254000062,2005,1,10:24,127,4086,30558,Three Point Jump Shot,true,3,,,,
254000062,2005,1,10:07,2633,5083,20424,LayupShot,false,0,,,,
254000062,2005,1,9:50,127,3295,20558,JumpShot,false,0,,,,
254000062,2005,1,9:37,2633,2001,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,9:30,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,9:23,2633,4839,20558,JumpShot,false,0,,,,
254000062,2005,1,9:20,2633,2006,20424,LayupShot,false,0,,,,
254000062,2005,1,9:16,2633,4840,20424,LayupShot,true,2,,,,
254000062,2005,1,8:41,127,3299,20558,JumpShot,false,0,,,,
254000062,2005,1,8:24,2633,2005,20424,LayupShot,false,0,,,,
254000062,2005,1,8:22,2633,4840,97,Free Throw 1 of 1,false,0,,,,
254000062,2005,1,8:22,2633,4840,97,Free Throw 1 of 1,false,0,,,,
254000062,2005,1,8:06,127,3295,20558,JumpShot,false,0,,,,
254000062,2005,1,7:46,2633,2001,20424,LayupShot,true,2,,,,
254000062,2005,1,7:30,127,4087,20558,JumpShot,false,0,,,,
254000062,2005,1,7:22,2633,2006,30558,Three Point Jump Shot,true,3,,,,
254000062,2005,1,6:58,127,3299,20424,LayupShot,true,2,,,,
254000062,2005,1,6:57,127,3299,97,Free Throw 1 of 1,true,1,,,,
254000062,2005,1,6:37,2633,2005,20424,LayupShot,false,0,,,,
254000062,2005,1,6:20,127,4087,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,6:12,2633,4839,97,Free Throw 1 of 1,false,0,,,,
254000062,2005,1,6:12,2633,4839,97,Free Throw 1 of 1,true,1,,,,
254000062,2005,1,6:06,127,3295,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,5:44,2633,2006,20558,JumpShot,true,2,,,,
254000062,2005,1,5:04,127,4087,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,4:49,127,1167,30558,Three Point Jump Shot,false,0,,,,
254000062,2005,1,4:32,127,3299,20558,JumpShot,false,0,,,,
254000062,2005,1,4:06,127,4087,20424,LayupShot,true,2,,,,
254000062,2005,1,3:35,2633,2633,20558,JumpShot,true,2,,,,
254000062,2005,1,3:17,2633,4840,20424,LayupShot,true,2,,,,
254000062,2005,1,2:46,2633,2633,20558,JumpShot,true,2,,,,
