id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,tournament_id,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
263652172,s:40~l:54~e:263652172~c:263652172,2006-12-31T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2172,s:40~l:54~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,98002e,a8996e,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,67,TRUE,161,s:40~l:54~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,58,FALSE,263652172,2007,2,,,,,,,,,,,,,2006-12-31T21:00:00Z,2006-12-31,FALSE,FALSE
263650264,s:40~l:54~e:263650264~c:263650264,2006-12-31T21:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T21:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,264,s:40~l:54~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,72,TRUE,26,s:40~l:54~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,67,FALSE,263650264,2007,2,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2006-12-31T21:00:00Z,2006-12-31,FALSE,FALSE
263652405,s:40~l:54~e:263652405~c:263652405,2006-12-31T20:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T20:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2405,s:40~l:54~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,79,TRUE,322,s:40~l:54~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,62,FALSE,263652405,2007,2,,,,,,,,,,,,,2006-12-31T20:30:00Z,2006-12-31,FALSE,FALSE
263652294,s:40~l:54~e:263652294~c:263652294,2006-12-31T20:05Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T20:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2294,s:40~l:54~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,67,FALSE,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,73,TRUE,263652294,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2006-12-31T20:05:00Z,2006-12-31,FALSE,FALSE
263652287,s:40~l:54~e:263652287~c:263652287,2006-12-31T20:05Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T20:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2287,s:40~l:54~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois St,CE1126,ffe716,TRUE,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,64,TRUE,2181,s:40~l:54~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,TRUE,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,50,FALSE,263652287,2007,2,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2006-12-31T20:05:00Z,2006-12-31,FALSE,FALSE
263652628,s:40~l:54~e:263652628~c:263652628,2006-12-31T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2628,s:40~l:54~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,4d1979,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,68,TRUE,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,TRUE,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,45,FALSE,263652628,2007,2,,,,,,,,,,,,,2006-12-31T20:00:00Z,2006-12-31,FALSE,FALSE
263652572,s:40~l:54~e:263652572~c:263652572,2006-12-31T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2572,s:40~l:54~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,58,TRUE,2116,s:40~l:54~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,57,FALSE,263652572,2007,2,,,11,Conference USA,C-USA,TRUE,,,,,,,2006-12-31T20:00:00Z,2006-12-31,FALSE,FALSE
263652515,s:40~l:54~e:263652515~c:263652515,2006-12-31T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2515,s:40~l:54~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,62,TRUE,2261,s:40~l:54~t:2261,Hampton,Lady Pirates,HAMP,Hampton Lady Pirates,Hampton,0067AC,,TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,54,FALSE,263652515,2007,2,,,,,,,,,,,,,2006-12-31T20:00:00Z,2006-12-31,FALSE,FALSE
263652032,s:40~l:54~e:263652032~c:263652032,2006-12-31T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas St,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,68,TRUE,2443,s:40~l:54~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,TRUE,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,27,56,FALSE,263652032,2007,2,,,27,Sun Belt Conference,Sun Belt,TRUE,,,,,,,2006-12-31T20:00:00Z,2006-12-31,FALSE,FALSE
263650265,s:40~l:54~e:263650265~c:263650265,2006-12-31T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,265,s:40~l:54~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,56,FALSE,30,s:40~l:54~t:30,USC,Trojans,USC,USC Trojans,USC,9e2237,ffcc00,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,62,TRUE,263650265,2007,2,,,21,Pac-12 Conference,Pac-12,TRUE,,,,,,,2006-12-31T20:00:00Z,2006-12-31,FALSE,FALSE
263650135,s:40~l:54~e:263650135~c:263650135,2006-12-31T20:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T20:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,135,s:40~l:54~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,TRUE,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,70,TRUE,356,s:40~l:54~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,61,FALSE,263650135,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2006-12-31T20:00:00Z,2006-12-31,FALSE,FALSE
263650349,s:40~l:54~e:263650349~c:263650349,2006-12-31T19:15Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:15Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,349,s:40~l:54~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,77,TRUE,2115,s:40~l:54~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,TRUE,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,64,FALSE,263650349,2007,2,,,,,,,,,,,,,2006-12-31T19:15:00Z,2006-12-31,FALSE,FALSE
263650097,s:40~l:54~e:263650097~c:263650097,2006-12-31T19:05Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,97,s:40~l:54~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,000000,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,77,TRUE,16,s:40~l:54~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,42,FALSE,263650097,2007,2,,,,,,,,,,,,,2006-12-31T19:05:00Z,2006-12-31,FALSE,FALSE
263652509,s:40~l:54~e:263652509~c:263652509,2006-12-31T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,000000,cfb991,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,70,TRUE,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,44,FALSE,263652509,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263652571,s:40~l:54~e:263652571~c:263652571,2006-12-31T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2571,s:40~l:54~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,0033a0,ffd100,TRUE,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,43,63,FALSE,269,s:40~l:54~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,906,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,80,TRUE,263652571,2007,2,,,,,,,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263650127,s:40~l:54~e:263650127~c:263650127,2006-12-31T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:54~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,56,TRUE,275,s:40~l:54~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00000,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,46,FALSE,263650127,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263652736,s:40~l:54~e:263652736~c:263652736,2006-12-31T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2736,s:40~l:54~t:2736,Winston Salem,Rams,WSSU,Winston Salem Rams,Winston Salem,bb0100,,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2736.png,43,56,FALSE,2543,s:40~l:54~t:2543,SC Aiken,Pacers,SCA,SC Aiken Pacers,SC Aiken,000000,,FALSE,,,,61,TRUE,263652736,2007,2,,,,,,,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263652507,s:40~l:54~e:263652507~c:263652507,2006-12-31T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2507,s:40~l:54~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,a3a19e,TRUE,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,78,TRUE,108,s:40~l:54~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,67,FALSE,263652507,2007,2,,,,,,,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263650324,s:40~l:54~e:263650324~c:263650324,2006-12-31T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,6,73,TRUE,451,s:40~l:54~t:451,Converse College,Valkyries,CONV,Converse College Valkyries,Converse ,000000,,FALSE,,,,43,FALSE,263650324,2007,2,,,,,,,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263650282,s:40~l:54~e:263650282~c:263650282,2006-12-31T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,282,s:40~l:54~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana St,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,89,TRUE,156,s:40~l:54~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,2162,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,62,FALSE,263650282,2007,2,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263650084,s:40~l:54~e:263650084~c:263650084,2006-12-31T19:00Z,0,TRUE,FALSE,TRUE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,71,TRUE,130,s:40~l:54~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,58,FALSE,263650084,2007,2,,,7,Big Ten Conference,Big Ten,TRUE,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263650056,s:40~l:54~e:263650056~c:263650056,2006-12-31T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,56,s:40~l:54~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,39,FALSE,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,70,TRUE,263650056,2007,2,,,,,,,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263650043,s:40~l:54~e:263650043~c:263650043,2006-12-31T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T19:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,43,s:40~l:54~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,81,TRUE,2514,s:40~l:54~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,64,FALSE,263650043,2007,2,,,,,,,,,,,,,2006-12-31T19:00:00Z,2006-12-31,FALSE,FALSE
263652305,s:40~l:54~e:263652305~c:263652305,2006-12-31T18:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T18:30Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:54~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,63,FALSE,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,72,TRUE,263652305,2007,2,,,,,,,,,,,,,2006-12-31T18:30:00Z,2006-12-31,FALSE,FALSE
263650331,s:40~l:54~e:263650331~c:263650331,2006-12-31T18:05Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T18:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,331,s:40~l:54~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,TRUE,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,84,TRUE,2501,s:40~l:54~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,330072,a8b3ba,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,66,FALSE,263650331,2007,2,,,,,,,,,,,,,2006-12-31T18:05:00Z,2006-12-31,FALSE,FALSE
263650189,s:40~l:54~e:263650189~c:263650189,2006-12-31T18:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,189,s:40~l:54~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,92,TRUE,2523,s:40~l:54~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,TRUE,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,81,FALSE,263650189,2007,2,,,,,,,,,,,,,2006-12-31T18:00:00Z,2006-12-31,FALSE,FALSE
263652352,s:40~l:54~e:263652352~c:263652352,2006-12-31T18:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2352,s:40~l:54~t:2352,Loyola Maryland,Greyhounds,L-MD,Loyola Maryland Greyhounds,Loyola MD,76a7a0,c9cbca,TRUE,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,13,75,TRUE,219,s:40~l:54~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Penn,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,63,FALSE,263652352,2007,2,,,,,,,,,,,,,2006-12-31T18:00:00Z,2006-12-31,FALSE,FALSE
263650103,s:40~l:54~e:263650103~c:263650103,2006-12-31T18:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T18:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,70,TRUE,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,,TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,64,FALSE,263650103,2007,2,,,,,,,,,,,,,2006-12-31T18:00:00Z,2006-12-31,FALSE,FALSE
263650041,s:40~l:54~e:263650041~c:263650041,2006-12-31T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T17:00Z,event,AT HARTFORD CT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,82,TRUE,2529,s:40~l:54~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,40,FALSE,263650041,2007,2,,,,,,,,,,,,,2006-12-31T17:00:00Z,2006-12-31,TRUE,FALSE
263640301,s:40~l:54~e:263640301~c:263640301,2006-12-31T04:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T04:00Z,event,SAN DIEGO SURF 'N SLAM,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,301,s:40~l:54~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,45,FALSE,251,s:40~l:54~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,73,TRUE,263640301,2007,2,,,,,,,,,,,,,2006-12-31T04:00:00Z,2006-12-30,FALSE,FALSE
263642608,s:40~l:54~e:263642608~c:263642608,2006-12-31T03:05Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T03:05Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2608,s:40~l:54~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,d80024,003057,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,95,TRUE,2649,s:40~l:54~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,TRUE,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,73,FALSE,263642608,2007,2,,,,,,,,,,,,,2006-12-31T03:05:00Z,2006-12-30,FALSE,FALSE
263642483,s:40~l:54~e:263642483~c:263642483,2006-12-31T03:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2483,s:40~l:54~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,70,TRUE,252,s:40~l:54~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,61,FALSE,263642483,2007,2,,,,,,,,,,,,,2006-12-31T03:00:00Z,2006-12-30,FALSE,FALSE
263640023,s:40~l:54~e:263640023~c:263640023,2006-12-31T03:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T03:00Z,"","",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,23,s:40~l:54~t:23,San José State,Spartans,SJSU,San José State Spartans,San José St,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,59,FALSE,2541,s:40~l:54~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,71,TRUE,263640023,2007,2,,,,,,,,,,,,,2006-12-31T03:00:00Z,2006-12-30,FALSE,FALSE
263642539,s:40~l:54~e:263642539~c:263642539,2006-12-31T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T02:00Z,event,HAWAII INVITATIONAL AT HONOLULU HI,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2539,s:40~l:54~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,63,TRUE,171,s:40~l:54~t:171,Columbia,Lions,COLU,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,51,FALSE,263642539,2007,2,,,,,,,,,,,,,2006-12-31T02:00:00Z,2006-12-30,FALSE,FALSE
263640107,s:40~l:54~e:263640107~c:263640107,2006-12-31T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-12-31T02:00Z,event,SAN DIEGO SURF 'N SLAM AT SAN DIEGO CA,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,107,s:40~l:54~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,44,FALSE,204,s:40~l:54~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon St,d73f09,000000,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,59,TRUE,263640107,2007,2,,,,,,,,,,,,,2006-12-31T02:00:00Z,2006-12-30,FALSE,FALSE
